ENT,SEXO,EDAD,P3_6,P3_7,P3_8,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_12_6,P3_12_7,P3_12_8,P3_13,P3_14,P3_15,P3_16,P3_17_1,P3_17_2,P3_17_3,P3_17_4,P3_17_5,P3_17_6,P3_17_7,P3_17_8,P3_18,P3_20,P3_23,P3_24,P3_25_1,P3_25_2,P3_25_3,P3_25_4,P3_25_5,P3_26,FACTOR,P3_13_w,P3_7_w,P3_8_w,P3_11_w,P3_12_1_w,P3_12_2_w,P3_12_3_w,P3_12_4_w,P3_12_5_w,P3_12_6_w,P3_12_7_w,P3_12_8_w,P3_14_w,P3_16_w,P3_17_1_w,P3_17_2_w,P3_17_3_w,P3_17_4_w,P3_17_5_w,P3_17_6_w,P3_17_7_w,P3_17_8_w,P3_20_w,P3_23_w,Region,gender_string,P3_6_string,P3_15_string
2,1,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,4,3189,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,24,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,3189,0.0,3189.0,,3189.0,3189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189,,,,,,,,,,3189.0,0.0,Northwest,female,public,public
2,1,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,2,3189,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,8,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,6369,6369.0,6369.0,,0.0,0.0,0.0,0.0,0.0,6369.0,0.0,0.0,0.0,6369,,,,,,,,,,6369.0,6369.0,Northwest,female,public,public
2,2,18,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,6369,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,20,,,,,,,,,,,,,,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,6219,,,,,,,,,,,,,0,6219.0,6219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Northwest,male,public,public
2,2,23,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,6219,0.0,6219.0,,6219.0,0.0,6219.0,0.0,6219.0,0.0,0.0,0.0,0.0,6219,,,,,,,,,,6219.0,0.0,Northwest,female,private,private
2,2,13,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4,3549,,3549.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3549.0,0.0,3549,,,,,,,,,,3549.0,3549.0,Northwest,female,public,public
2,1,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,3549,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,1,21,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2,3549,0.0,3549.0,,3549.0,0.0,0.0,0.0,3549.0,0.0,0.0,0.0,0.0,3549,,,,,,,,,,3549.0,0.0,Northwest,male,public,public
2,1,19,2.0,0.0,0.0,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,1,4702,,0.0,0.0,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,private,public
2,1,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,3058,0.0,3058.0,,3058.0,0.0,0.0,0.0,3058.0,3058.0,0.0,0.0,0.0,3058,,,,,,,,,,3058.0,3058.0,Northwest,male,public,public
2,1,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3058,0.0,3058.0,,3058.0,0.0,0.0,0.0,3058.0,0.0,0.0,0.0,0.0,3058,,,,,,,,,,3058.0,3058.0,Northwest,male,public,public
2,1,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,3058,0.0,3058.0,,3058.0,0.0,0.0,0.0,3058.0,0.0,0.0,0.0,0.0,3058,,,,,,,,,,3058.0,0.0,Northwest,male,public,public
2,2,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,4,13515,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,17,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,13515,13515.0,13515.0,,0.0,13515.0,0.0,0.0,13515.0,0.0,0.0,0.0,0.0,13515,,,,,,,,,,13515.0,0.0,Northwest,female,public,public
2,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3009,3009.0,3009.0,,3009.0,0.0,0.0,0.0,3009.0,3009.0,0.0,0.0,0.0,3009,,,,,,,,,,3009.0,3009.0,Northwest,female,public,public
2,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,3009,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,3009,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,3009,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,6,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,6862,0.0,6862.0,,6862.0,0.0,0.0,6862.0,0.0,0.0,0.0,0.0,0.0,6862,,,,,,,,,,6862.0,6862.0,Northwest,female,public,public
2,2,9,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,4142,,4142.0,,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,0.0,4142,,,,,,,,,,4142.0,4142.0,Northwest,female,public,public
2,2,9,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,4142,,4142.0,,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,0.0,4142,,,,,,,,,,4142.0,4142.0,Northwest,female,public,public
2,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1,4142,,4142.0,,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.0,0.0,4142,,,,,,,,,,4142.0,4142.0,Northwest,male,public,public
2,1,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2,4142,0.0,4142.0,,4142.0,0.0,0.0,0.0,4142.0,0.0,0.0,0.0,0.0,4142,,,,,,,,,,4142.0,0.0,Northwest,male,public,public
2,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4321,,4321.0,,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.0,0.0,4321,,,,,,,,,,4321.0,4321.0,Northwest,female,public,public
2,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4321,,4321.0,,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.0,0.0,4321,,,,,,,,,,4321.0,4321.0,Northwest,male,public,public
2,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,4321,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,5789,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4,3853,0.0,3853.0,,3853.0,0.0,0.0,0.0,3853.0,0.0,0.0,0.0,0.0,3853,,,,,,,,,,3853.0,3853.0,Northwest,female,public,public
2,1,19,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,4,3853,0.0,3853.0,,3853.0,0.0,0.0,0.0,3853.0,0.0,0.0,0.0,0.0,0,3853.0,3853.0,3853.0,0.0,0.0,0.0,0.0,3853.0,0.0,,,Northwest,male,public,public
2,2,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,4,3853,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,14,2.0,1.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,5589,0.0,5589.0,,5589.0,0.0,5589.0,5589.0,0.0,0.0,0.0,0.0,0.0,5589,,,,,,,,,,5589.0,5589.0,Northwest,female,private,private
2,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2931,2931.0,2931.0,,2931.0,0.0,0.0,0.0,2931.0,0.0,0.0,0.0,0.0,2931,,,,,,,,,,2931.0,2931.0,Northwest,male,public,public
2,1,9,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2931,2931.0,2931.0,,2931.0,0.0,0.0,0.0,2931.0,0.0,0.0,0.0,0.0,2931,,,,,,,,,,2931.0,2931.0,Northwest,male,public,public
2,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2931,2931.0,2931.0,,2931.0,0.0,0.0,0.0,2931.0,0.0,0.0,0.0,0.0,2931,,,,,,,,,,2931.0,2931.0,Northwest,female,public,public
2,2,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2931,2931.0,2931.0,,2931.0,0.0,0.0,0.0,2931.0,2931.0,0.0,0.0,0.0,2931,,,,,,,,,,2931.0,2931.0,Northwest,female,public,public
2,2,5,2.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4,4669,0.0,4669.0,,4669.0,0.0,4669.0,4669.0,4669.0,0.0,0.0,0.0,0.0,4669,,,,,,,,,,4669.0,4669.0,Northwest,female,private,private
2,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,4669,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,15,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,1,4085,4085.0,4085.0,,4085.0,4085.0,0.0,0.0,4085.0,0.0,0.0,0.0,0.0,4085,,,,,,,,,,4085.0,0.0,Northwest,female,public,public
2,1,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,4085,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,1,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,4085,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,8158,,8158.0,,8158.0,0.0,0.0,0.0,0.0,0.0,0.0,8158.0,0.0,8158,,,,,,,,,,8158.0,8158.0,Northwest,female,public,public
2,2,6,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,4463,4463.0,4463.0,,0.0,0.0,0.0,0.0,4463.0,0.0,0.0,0.0,0.0,4463,,,,,,,,,,0.0,0.0,Northwest,female,public,public
2,2,10,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,4463,4463.0,4463.0,,0.0,0.0,0.0,0.0,4463.0,0.0,0.0,0.0,0.0,4463,,,,,,,,,,0.0,0.0,Northwest,female,public,public
2,1,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,4463,4463.0,4463.0,,4463.0,0.0,0.0,0.0,4463.0,0.0,0.0,0.0,0.0,4463,,,,,,,,,,4463.0,0.0,Northwest,male,public,public
2,1,16,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2519,0.0,2519.0,,2519.0,0.0,2519.0,0.0,2519.0,0.0,0.0,0.0,0.0,2519,,,,,,,,,,2519.0,2519.0,Northwest,male,private,private
2,2,22,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2519,2519.0,2519.0,,2519.0,0.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2519,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,23,,,,,,,,,,,,,,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,4870,,,,,,,,,,,,,4870,,,,,,,,,,4870.0,0.0,Northwest,female,public,private
2,2,19,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,2946,0.0,2946.0,,2946.0,2946.0,2946.0,0.0,2946.0,0.0,0.0,0.0,0.0,2946,,,,,,,,,,0.0,0.0,Northwest,female,public,private
2,2,21,2.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,2946,0.0,2946.0,,0.0,2946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Northwest,female,private,public
2,1,10,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,6579,0.0,6579.0,,6579.0,0.0,0.0,6579.0,0.0,6579.0,0.0,0.0,0.0,6579,,,,,,,,,,6579.0,6579.0,Northwest,male,public,public
2,1,12,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,6579,0.0,6579.0,,6579.0,0.0,0.0,6579.0,0.0,0.0,0.0,0.0,0.0,6579,,,,,,,,,,6579.0,6579.0,Northwest,male,public,public
2,1,21,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,2,10280,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,1,4,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,2,14529,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,11,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,14529,14529.0,14529.0,,14529.0,0.0,0.0,14529.0,14529.0,14529.0,0.0,0.0,0.0,14529,,,,,,,,,,14529.0,14529.0,Northwest,female,public,public
2,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,14529,14529.0,14529.0,,14529.0,0.0,0.0,0.0,14529.0,14529.0,0.0,0.0,0.0,14529,,,,,,,,,,14529.0,14529.0,Northwest,female,public,public
2,1,25,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,1418,0.0,1418.0,,1418.0,0.0,1418.0,0.0,1418.0,0.0,0.0,0.0,0.0,1418,,,,,,,,,,1418.0,0.0,Northwest,male,public,public
2,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,3,1418,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,3,1418,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,1,7,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,6369,6369.0,6369.0,,6369.0,0.0,6369.0,0.0,6369.0,0.0,0.0,0.0,0.0,6369,,,,,,,,,,6369.0,6369.0,Northwest,male,public,public
2,2,15,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,6369,6369.0,6369.0,,6369.0,0.0,6369.0,0.0,6369.0,0.0,0.0,0.0,0.0,6369,,,,,,,,,,6369.0,0.0,Northwest,female,public,public
2,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,5.0,,,,,,,,,5,8648,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,3,8714,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,4,8714,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,2,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,7898,7898.0,7898.0,,7898.0,0.0,0.0,0.0,7898.0,0.0,0.0,0.0,0.0,7898,,,,,,,,,,7898.0,0.0,Northwest,female,public,public
2,2,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,3450,3450.0,3450.0,,3450.0,0.0,0.0,0.0,3450.0,0.0,0.0,0.0,0.0,3450,,,,,,,,,,3450.0,3450.0,Northwest,female,public,public
2,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,3450,3450.0,3450.0,,3450.0,0.0,0.0,0.0,3450.0,0.0,0.0,0.0,0.0,3450,,,,,,,,,,3450.0,3450.0,Northwest,female,public,public
2,2,14,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,4,3450,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,18,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,4,3450,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,1,22,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,3450,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,male,public,public
2,1,8,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1,6579,6579.0,6579.0,,6579.0,0.0,0.0,6579.0,6579.0,0.0,0.0,0.0,0.0,6579,,,,,,,,,,6579.0,6579.0,Northwest,male,public,public
2,1,10,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1,6579,6579.0,6579.0,,6579.0,0.0,0.0,6579.0,6579.0,0.0,0.0,0.0,0.0,6579,,,,,,,,,,6579.0,6579.0,Northwest,male,public,public
2,1,25,2.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,3446,3446.0,3446.0,,3446.0,0.0,3446.0,3446.0,3446.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Northwest,male,private,public
2,1,5,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,5773,5773.0,5773.0,,5773.0,0.0,5773.0,0.0,0.0,0.0,0.0,0.0,0.0,5773,,,,,,,,,,5773.0,5773.0,Northwest,male,private,private
2,2,4,,,,,,,,,,,,,,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2,12223,,,,,,,,,,,,,0,12223.0,0.0,0.0,0.0,0.0,12223.0,0.0,0.0,0.0,,,Northwest,female,public,public
2,2,9,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,12223,0.0,12223.0,,12223.0,0.0,0.0,12223.0,12223.0,0.0,0.0,0.0,0.0,12223,,,,,,,,,,12223.0,12223.0,Northwest,female,public,public
2,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,12223,0.0,12223.0,,12223.0,0.0,0.0,0.0,12223.0,0.0,0.0,0.0,0.0,12223,,,,,,,,,,12223.0,12223.0,Northwest,female,public,public
2,1,17,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,8648,0.0,8648.0,,8648.0,8648.0,0.0,0.0,8648.0,0.0,0.0,0.0,0.0,8648,,,,,,,,,,0.0,0.0,Northwest,male,public,public
2,2,22,2.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,4097,0.0,4097.0,,4097.0,4097.0,4097.0,0.0,4097.0,0.0,0.0,0.0,0.0,4097,,,,,,,,,,4097.0,0.0,Northwest,female,private,private
2,1,7,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1,11076,11076.0,11076.0,,11076.0,0.0,11076.0,0.0,11076.0,11076.0,0.0,0.0,0.0,11076,,,,,,,,,,11076.0,11076.0,Northwest,male,private,private
2,1,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,11076,0.0,11076.0,,11076.0,0.0,0.0,0.0,11076.0,0.0,0.0,0.0,0.0,11076,,,,,,,,,,11076.0,0.0,Northwest,male,public,public
2,2,18,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,11076,0.0,11076.0,,11076.0,11076.0,0.0,0.0,11076.0,0.0,0.0,0.0,0.0,11076,,,,,,,,,,11076.0,0.0,Northwest,female,private,private
2,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,1,11076,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northwest,female,public,public
2,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3,4973,0.0,4973.0,,4973.0,0.0,0.0,0.0,4973.0,4973.0,0.0,0.0,0.0,4973,,,,,,,,,,4973.0,4973.0,Northwest,female,public,public
2,2,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,4973,0.0,4973.0,,4973.0,0.0,0.0,0.0,4973.0,0.0,0.0,0.0,0.0,4973,,,,,,,,,,4973.0,0.0,Northwest,female,public,public
